tipus de centre,Universitat responsable,Branca,Estudi,Codi estudi,Unitat responsable,Codi unitat,"Curs
 acadèmic",Sexe,NOU INGRÉS,MATRICULATS,TITULATS,ZACH & ANNA INTERESTED DATASET
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,BIBLIOTECA ESCOLAR I PROMOCIÓ DE LA LECTURA,DGU000000594,FACULTAT DE CIÈNCIES DE L'EDUCACIÓ,22080482041,11-12,DONA,21,26,17,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,BIBLIOTECA ESCOLAR I PROMOCIÓ DE LA LECTURA,DGU000000594,FACULTAT DE CIÈNCIES DE L'EDUCACIÓ,22080482041,11-12,HOME,6,6,4,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,DRET I POLÍTIQUES DE LA INTEGRACIÓ EUROPEA: DRET CONSTITUCIONAL EUROPEU I CONSTITUCIONALISME MULTINIVELL /DROIT ET POLITIQUES DE L'INTÉGRATION EUROPÉENNE: DROIT CONSTITUTIONNEL EUROPÉEN ET MULTILEVEL CONSTITUTIONALISM,DGU000000596,FACULTAT DE DRET,22080332251,11-12,DONA,4,19,15,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,DRET I POLÍTIQUES DE LA INTEGRACIÓ EUROPEA: DRET CONSTITUCIONAL EUROPEU I CONSTITUCIONALISME MULTINIVELL /DROIT ET POLITIQUES DE L'INTÉGRATION EUROPÉENNE: DROIT CONSTITUTIONNEL EUROPÉEN ET MULTILEVEL CONSTITUTIONALISM,DGU000000596,FACULTAT DE DRET,22080332251,11-12,HOME,3,11,8,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"RELACIONS INTERNACIONALS, SEGURETAT I DESENVOLUPAMENT",DGU000000607,FACULTAT DE CIÈNCIES POLÍTIQUES I DE SOCIOLOGIA,22080422381,11-12,DONA,33,35,27,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"RELACIONS INTERNACIONALS, SEGURETAT I DESENVOLUPAMENT",DGU000000607,FACULTAT DE CIÈNCIES POLÍTIQUES I DE SOCIOLOGIA,22080422381,11-12,HOME,9,11,11,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ANTROPOLOGIA SOCIAL I CULTURAL/SOCIAL AND CULTURAL ANTHROPOLOGY,DGU000000608,FACULTAT DE FILOSOFIA I LLETRES,22080332371,11-12,DONA,8,12,4,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ANTROPOLOGIA SOCIAL I CULTURAL/SOCIAL AND CULTURAL ANTHROPOLOGY,DGU000000608,FACULTAT DE FILOSOFIA I LLETRES,22080332371,11-12,HOME,2,2,0,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,INTERVENCIÓ PSICOSOCIAL,DGU000000620,FACULTAT DE PSICOLOGIA,22080443751,11-12,DONA,15,15,14,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,INTERVENCIÓ PSICOSOCIAL,DGU000000620,FACULTAT DE PSICOLOGIA,22080443751,11-12,HOME,8,8,7,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ESTUDIS AVANÇATS EN COMUNICACIÓ SOCIAL,DGU000000626,DEPARTAMENT DE COMUNICACIÓ,39000004062,11-12,DONA,12,18,12,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ESTUDIS AVANÇATS EN COMUNICACIÓ SOCIAL,DGU000000626,DEPARTAMENT DE COMUNICACIÓ,39000004062,11-12,HOME,10,18,11,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ESTUDIS DE CINEMA I AUDIOVISUAL CONTEMPORANIS,DGU000000632,DEPARTAMENT DE COMUNICACIÓ,39000004062,11-12,DONA,13,29,15,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ESTUDIS DE CINEMA I AUDIOVISUAL CONTEMPORANIS,DGU000000632,DEPARTAMENT DE COMUNICACIÓ,39000004062,11-12,HOME,23,30,9,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DESENVOLUPAMENT I COOPERACIÓ INTERNACIONAL,DGU000000637,FACULTAT DE LLETRES,44250056001,11-12,DONA,11,19,3,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DESENVOLUPAMENT I COOPERACIÓ INTERNACIONAL,DGU000000637,FACULTAT DE LLETRES,44250056001,11-12,HOME,8,8,0,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,ECONOMIA D'EMPRESA I INTEGRACIÓ ECONÒMICA EUROPEA,DGU000000640,FACULTAT DE CIÈNCIES ECONÒMIQUES I EMPRESARIALS,43170150231,11-12,DONA,6,10,3,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,ECONOMIA D'EMPRESA I INTEGRACIÓ ECONÒMICA EUROPEA,DGU000000640,FACULTAT DE CIÈNCIES ECONÒMIQUES I EMPRESARIALS,43170150231,11-12,HOME,6,9,3,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,ARTS VISUALS I EDUCACIÓ: UN ENFOCAMENT CONSTRUCCIONISTA,DGU000000646,FACULTAT D'EDUCACIÓ I PSICOLOGIA,43170054791,11-12,DONA,37,50,22,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,ARTS VISUALS I EDUCACIÓ: UN ENFOCAMENT CONSTRUCCIONISTA,DGU000000646,FACULTAT D'EDUCACIÓ I PSICOLOGIA,43170054791,11-12,HOME,8,10,3,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències socials i jurídiques,FORMACIÓ DE PROFESSIONALS DE LA FORMACIÓ,DGU000000652,FACULTAT DE CIÈNCIES DE L¿EDUCACIÓ I PSICOLOGIA,42430073481,11-12,DONA,5,7,1,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències socials i jurídiques,FORMACIÓ DE PROFESSIONALS DE LA FORMACIÓ,DGU000000652,FACULTAT DE CIÈNCIES DE L¿EDUCACIÓ I PSICOLOGIA,42430073481,11-12,HOME,0,1,1,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,DIRECCIÓ INTERNACIONAL I GESTIÓ DE LA INNOVACIÓ TECNOLÒGICA (MBA),DGU000000660,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA ELECTRÓNICA E INFORMÁTICA LA SALLE,41080448551,11-12,DONA,11,24,13,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,DIRECCIÓ INTERNACIONAL I GESTIÓ DE LA INNOVACIÓ TECNOLÒGICA (MBA),DGU000000660,ESCUELA TÉCNICA SUPERIOR DE INGENIERÍA ELECTRÓNICA E INFORMÁTICA LA SALLE,41080448551,11-12,HOME,24,60,37,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,DIRECCIÓ D'EMPRESES (MBA),DGU000000668,ESCUELA SUPERIOR DE ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ESADE,41080330671,11-12,DONA,125,225,97,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,DIRECCIÓ D'EMPRESES (MBA),DGU000000668,ESCUELA SUPERIOR DE ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ESADE,41080330671,11-12,HOME,268,521,219,#N/A
Integrat,UNIVERSITAT OBERTA DE CATALUNYA,Ciències socials i jurídiques,PREVENCIÓ DE RISCOS LABORALS,DGU000000674,ESTUDIS D'ECONOMIA I EMPRESA,54000000142,11-12,DONA,109,353,92,#N/A
Integrat,UNIVERSITAT OBERTA DE CATALUNYA,Ciències socials i jurídiques,PREVENCIÓ DE RISCOS LABORALS,DGU000000674,ESTUDIS D'ECONOMIA I EMPRESA,54000000142,11-12,HOME,119,333,69,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,"PSICOLOGIA DEL TREBALL, LES ORGANITZACIONS I ELS RECURSOS HUMANS",DGU000000691,FACULTAT DE PSICOLOGIA,4080376071,11-12,DONA,14,18,3,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,"PSICOLOGIA DEL TREBALL, LES ORGANITZACIONS I ELS RECURSOS HUMANS",DGU000000691,FACULTAT DE PSICOLOGIA,4080376071,11-12,HOME,8,11,3,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,PUBLICITAT I RELACIONS PÚBLIQUES,DGU000000698,FACULTAT DE CIÈNCIES DE LA COMUNICACIÓ,22080332131,11-12,DONA,9,10,7,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,PUBLICITAT I RELACIONS PÚBLIQUES,DGU000000698,FACULTAT DE CIÈNCIES DE LA COMUNICACIÓ,22080332131,11-12,HOME,7,7,6,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,EDUCACIÓ INTERDISCIPLINÀRIA DE LES ARTS,DGU000000707,FACULTAT DE FORMACIÓ DEL PROFESSORAT,4080328281,11-12,DONA,22,36,12,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,EDUCACIÓ INTERDISCIPLINÀRIA DE LES ARTS,DGU000000707,FACULTAT DE FORMACIÓ DEL PROFESSORAT,4080328281,11-12,HOME,5,8,3,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,RECERCA EN COMUNICACIÓ I PERIODISME,DGU000000713,FACULTAT DE CIÈNCIES DE LA COMUNICACIÓ,22080332131,11-12,DONA,22,26,19,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,RECERCA EN COMUNICACIÓ I PERIODISME,DGU000000713,FACULTAT DE CIÈNCIES DE LA COMUNICACIÓ,22080332131,11-12,HOME,13,14,6,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,RECERCA EN CONTINGUTS DE L'ERA DIGITAL,DGU000000714,FACULTAT DE CIÈNCIES DE LA COMUNICACIÓ,22080332131,11-12,DONA,0,1,0,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,DRET PÚBLIC: GLOBALITZACIÓ I CULTURES JURÍDIQUES,DGU000000717,FACULTAT DE DRET,43170150351,11-12,DONA,0,3,3,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,DRET PÚBLIC: GLOBALITZACIÓ I CULTURES JURÍDIQUES,DGU000000717,FACULTAT DE DRET,43170150351,11-12,HOME,0,1,1,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,EDUCACIÓ INCLUSIVA,DGU000000718,"FACULTAT D'EDUCACIÓ, TRADUCCIÓ I CIÈNCIES HUMANES",60080720971,11-12,DONA,69,98,44,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,EDUCACIÓ INCLUSIVA,DGU000000718,"FACULTAT D'EDUCACIÓ, TRADUCCIÓ I CIÈNCIES HUMANES",60080720971,11-12,HOME,17,23,8,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,FINANCES/FINANCE,DGU000000722,ESCUELA SUPERIOR DE ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ESADE,41080330671,11-12,DONA,17,27,10,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,FINANCES/FINANCE,DGU000000722,ESCUELA SUPERIOR DE ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS ESADE,41080330671,11-12,HOME,43,66,23,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENT D'IDIOMES. ESPECILITAT EN ANGLÈS",DGU000000724,FACULTAT DE CIÈNCIES DE L'EDUCACIÓ,22080482041,11-12,HOME,0,1,1,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT DE SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENT D'IDIOMES. ESPECIALITAT EN ANGLÈS",DGU000000725,FACULTAT DE FORMACIÓ DEL PROFESSORAT,4080328281,11-12,DONA,27,28,26,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT DE SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENT D'IDIOMES. ESPECIALITAT EN ANGLÈS",DGU000000725,FACULTAT DE FORMACIÓ DEL PROFESSORAT,4080328281,11-12,HOME,12,12,11,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN MATEMÀTIQUES",DGU000000727,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,11-12,DONA,18,19,18,#N/A
Integrat,UNIVERSITAT POLITÈCNICA DE CATALUNYA,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN MATEMÀTIQUES",DGU000000727,INSTITUT DE CIÈNCIES DE L'EDUCACIÓ,24080365483,11-12,HOME,17,20,14,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENT D'IDIOMES. ESPECIALITAT EN ANGLÈS",DGU000000729,FACULTAT DE CIÈNCIES DE L¿EDUCACIÓ I PSICOLOGIA,42430073481,11-12,DONA,0,2,2,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN EDUCACIÓ FÍSICA",DGU000000730,"FACULTAT D'EDUCACIÓ, TRADUCCIÓ I CIÈNCIES HUMANES",60080720971,11-12,DONA,10,10,9,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,"FORMACIÓ DEL PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENTS D'IDIOMES. ESPECIALITAT EN EDUCACIÓ FÍSICA",DGU000000730,"FACULTAT D'EDUCACIÓ, TRADUCCIÓ I CIÈNCIES HUMANES",60080720971,11-12,HOME,30,31,26,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,GESTIÓ DE LA IMMIGRACIÓ,DGU000000731,DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS,39000004012,11-12,DONA,23,30,24,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,GESTIÓ DE LA IMMIGRACIÓ,DGU000000731,DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS,39000004012,11-12,HOME,7,10,8,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,GESTIÓ D'EMPRESES INDUSTRIALS,DGU000000732,IQS SCHOOL OF MANAGEMENT/FACULTAD DE ECONOMÍA IQS,41080448431,11-12,DONA,2,2,2,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,GESTIÓ D'EMPRESES INDUSTRIALS,DGU000000732,IQS SCHOOL OF MANAGEMENT/FACULTAD DE ECONOMÍA IQS,41080448431,11-12,HOME,5,6,3,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,RECERCA PER A ECONOMIA I EMPRESA,DGU000000735,IQS SCHOOL OF MANAGEMENT/FACULTAD DE ECONOMÍA IQS,41080448431,11-12,DONA,2,4,2,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,RECERCA PER A ECONOMIA I EMPRESA,DGU000000735,IQS SCHOOL OF MANAGEMENT/FACULTAD DE ECONOMÍA IQS,41080448431,11-12,HOME,8,14,0,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències socials i jurídiques,PREVENCIÓ DE RISCOS LABORALS,DGU000000739,ESCOLA TÈCNICA SUPERIOR D¿ENGINYERIA QUIMICA,42430180241,11-12,DONA,12,14,12,#N/A
Integrat,UNIVERSITAT ROVIRA I VIRGILI,Ciències socials i jurídiques,PREVENCIÓ DE RISCOS LABORALS,DGU000000739,ESCOLA TÈCNICA SUPERIOR D¿ENGINYERIA QUIMICA,42430180241,11-12,HOME,26,30,24,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,"FORMACIÓ DE PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENT D'IDIOMES. ESPECIALITAT EN BIOLOGIA-GEOLOGIA",DGU000000740,FACULTAT D'EDUCACIÓ I PSICOLOGIA,43170054791,11-12,DONA,17,18,13,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,"FORMACIÓ DE PROFESSORAT D'EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA I BATXILLERAT, FORMACIÓ PROFESSIONAL I ENSENYAMENT D'IDIOMES. ESPECIALITAT EN BIOLOGIA-GEOLOGIA",DGU000000740,FACULTAT D'EDUCACIÓ I PSICOLOGIA,43170054791,11-12,HOME,20,21,7,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,RECERCA EN CIÈNCIA POLÍTICA,DGU000000744,DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS,39000004012,11-12,DONA,15,16,10,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,RECERCA EN CIÈNCIA POLÍTICA,DGU000000744,DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS,39000004012,11-12,HOME,11,12,9,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,RECERCA EN CREACIÓ I GESTIÓ D'EMPRESES/RESEARCH ON ENTREPRENEURSHIP AND BUSINESS MANAGEMENT,DGU000000745,FACULTAT D'ECONOMIA I EMPRESA,22080711111,11-12,DONA,5,8,3,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,RECERCA EN CREACIÓ I GESTIÓ D'EMPRESES/RESEARCH ON ENTREPRENEURSHIP AND BUSINESS MANAGEMENT,DGU000000745,FACULTAT D'ECONOMIA I EMPRESA,22080711111,11-12,HOME,5,12,5,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,SISTEMA DE JUSTÍCIA PENAL,DGU000000746,FACULTAT DE DRET I ECONOMIA,44250052961,11-12,DONA,22,23,13,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,SISTEMA DE JUSTÍCIA PENAL,DGU000000746,FACULTAT DE DRET I ECONOMIA,44250052961,11-12,HOME,13,17,13,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"GESTIÓ, ORGANITZACIÓ I ECONOMIA DE L'EMPRESA/MANAGEMENT, ORGANIZATION AND BUSINESS ECONOMICS",DGU000000751,FACULTAT D'ECONOMIA I EMPRESA,22080711111,11-12,DONA,13,14,13,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"GESTIÓ, ORGANITZACIÓ I ECONOMIA DE L'EMPRESA/MANAGEMENT, ORGANIZATION AND BUSINESS ECONOMICS",DGU000000751,FACULTAT D'ECONOMIA I EMPRESA,22080711111,11-12,HOME,4,4,3,#N/A
Integrat,UNIVERSITAT ABAT OLIBA CEU,Ciències socials i jurídiques,ESTUDIS HUMANÍSTICS I SOCIALS,DGU000000754,FACULTAD DE CIENCIAS SOCIALES,70080708911,11-12,DONA,13,20,4,#N/A
Integrat,UNIVERSITAT ABAT OLIBA CEU,Ciències socials i jurídiques,ESTUDIS HUMANÍSTICS I SOCIALS,DGU000000754,FACULTAD DE CIENCIAS SOCIALES,70080708911,11-12,HOME,33,57,23,#N/A
Integrat,UNIVERSITAT ABAT OLIBA CEU,Ciències socials i jurídiques,GESTIÓ ADMINISTRATIVA,DGU000000755,FACULTAD DE CIENCIAS SOCIALES,70080708911,11-12,DONA,10,10,9,#N/A
Integrat,UNIVERSITAT ABAT OLIBA CEU,Ciències socials i jurídiques,GESTIÓ ADMINISTRATIVA,DGU000000755,FACULTAD DE CIENCIAS SOCIALES,70080708911,11-12,HOME,18,23,19,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"RECERCA EN DIDÀCTICA DE LES CIÈNCIES SOCIALS, LA GEOGRAFIA, LA HISTÒRIA I L'ART",DGU000000763,FACULTAT DE CIÈNCIES DE L'EDUCACIÓ,22080482041,11-12,DONA,10,15,12,#N/A
Integrat,UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,"RECERCA EN DIDÀCTICA DE LES CIÈNCIES SOCIALS, LA GEOGRAFIA, LA HISTÒRIA I L'ART",DGU000000763,FACULTAT DE CIÈNCIES DE L'EDUCACIÓ,22080482041,11-12,HOME,12,14,8,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,"CRIMINOLOGIA, POLÍTICA CRIMINAL I DE SEGURETAT",DGU000000769,FACULTAT DE DRET,4080328901,11-12,DONA,17,19,4,#N/A
Integrat,UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,"CRIMINOLOGIA, POLÍTICA CRIMINAL I DE SEGURETAT",DGU000000769,FACULTAT DE DRET,4080328901,11-12,HOME,14,17,9,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,DIRECCIÓ I PLANIFICACIÓ DEL TURISME,DGU000000771,FACULTAT DE TURISME,43170150111,11-12,DONA,13,18,14,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,DIRECCIÓ I PLANIFICACIÓ DEL TURISME,DGU000000771,FACULTAT DE TURISME,43170150111,11-12,HOME,4,6,1,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,"TREBALL, RELACIONS LABORALS I RECURSOS HUMANS",DGU000000772,FACULTAT D'EDUCACIÓ I PSICOLOGIA,43170054791,11-12,DONA,20,39,12,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,"TREBALL, RELACIONS LABORALS I RECURSOS HUMANS",DGU000000772,FACULTAT D'EDUCACIÓ I PSICOLOGIA,43170054791,11-12,HOME,7,15,6,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,TURISME CULTURAL,DGU000000773,FACULTAT DE TURISME,43170150111,11-12,DONA,10,15,7,#N/A
Integrat,UNIVERSITAT DE GIRONA,Ciències socials i jurídiques,TURISME CULTURAL,DGU000000773,FACULTAT DE TURISME,43170150111,11-12,HOME,3,3,1,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,"COMPTABILITAT, AUDITORIA I CONTROL DE GESTIÓ",DGU000000777,FACULTAT DE DRET I ECONOMIA,44250052961,11-12,DONA,9,11,8,#N/A
Integrat,UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,"COMPTABILITAT, AUDITORIA I CONTROL DE GESTIÓ",DGU000000777,FACULTAT DE DRET I ECONOMIA,44250052961,11-12,HOME,9,14,10,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,FILOSOFIA POLÍTICA,DGU000000789,DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS,39000004012,11-12,DONA,6,7,6,#N/A
Integrat,UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,FILOSOFIA POLÍTICA,DGU000000789,DEPARTAMENT DE CIÈNCIES POLÍTIQUES I SOCIALS,39000004012,11-12,HOME,14,17,13,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,COMUNICACIÓ POLÍTICA I SOCIAL,DGU000000792,FACULTAD DE CIENCIAS DE LA COMUNICACIÓN BLANQUERNA,41080700761,11-12,DONA,4,4,2,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,COMUNICACIÓ POLÍTICA I SOCIAL,DGU000000792,FACULTAD DE CIENCIAS DE LA COMUNICACIÓN BLANQUERNA,41080700761,11-12,HOME,6,6,5,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,DIRECCIÓ D'ART EN PUBLICITAT,DGU000000793,FACULTAD DE CIENCIAS DE LA COMUNICACIÓN BLANQUERNA,41080700761,11-12,DONA,5,5,0,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,DIRECCIÓ D'ART EN PUBLICITAT,DGU000000793,FACULTAD DE CIENCIAS DE LA COMUNICACIÓN BLANQUERNA,41080700761,11-12,HOME,5,5,1,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,PRODUCCIÓ I COMUNICACIÓ CULTURAL,DGU000000794,FACULTAD DE CIENCIAS DE LA COMUNICACIÓN BLANQUERNA,41080700761,11-12,DONA,13,13,6,#N/A
Integrat,UNIVERSITAT RAMON LLULL,Ciències socials i jurídiques,PRODUCCIÓ I COMUNICACIÓ CULTURAL,DGU000000794,FACULTAD DE CIENCIAS DE LA COMUNICACIÓN BLANQUERNA,41080700761,11-12,HOME,1,1,0,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,PEDAGOGIA MONTESSORI (0-6 ANYS),DGU000000798,"FACULTAT D'EDUCACIÓ, TRADUCCIÓ I CIÈNCIES HUMANES",60080720971,11-12,DONA,13,13,0,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,PEDAGOGIA MONTESSORI (0-6 ANYS),DGU000000798,"FACULTAT D'EDUCACIÓ, TRADUCCIÓ I CIÈNCIES HUMANES",60080720971,11-12,HOME,2,2,0,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,PREVENCIÓ DE RISCOS LABORALS,DGU000000799,ESCOLA POLITÈCNICA SUPERIOR,60080701551,11-12,DONA,28,46,23,#N/A
Integrat,UNIVERSITAT DE VIC,Ciències socials i jurídiques,PREVENCIÓ DE RISCOS LABORALS,DGU000000799,ESCOLA POLITÈCNICA SUPERIOR,60080701551,11-12,HOME,24,49,19,#N/A
